t_bmjd,flux,model_sym,model_asym,ramp,res_sym
60354.98446399355,1.000612772156838,1.0001345981768275,1.0001345005408089,1.0001345981768275,0.00047817398001059885
60354.98464169319,0.9997683969212289,1.0001344935507015,1.0001343959422169,1.0001344935507015,-0.0003660966294726231
60354.98481939282,1.000061252801718,1.000134388964268,1.000134291383332,1.000134388964268,-7.313616254989164e-05
60354.98499709246,1.000212196616533,1.0001342844175103,1.0001341868641378,1.0001342844175103,7.791219902264501e-05
60354.985174792106,1.000584194154347,1.0001341799104368,1.0001340823846423,1.0001341799104368,0.0004500142439101129
60354.98535249174,0.9995146118230138,1.000134075443052,1.0001339779448504,1.000134075443052,-0.0006194636200382853
60354.985530191385,1.0007423809291376,1.000133971015347,1.0001338735447531,1.000133971015347,0.0006084099137906307
60354.98570789102,1.0003587127878057,1.0001338666273307,1.0001337691843588,1.0001338666273307,0.00022484616047502293
60354.985885590664,1.0004301039031114,1.000133762278994,1.0001336648636594,1.000133762278994,0.00029634162411729115
60354.98606329029,1.0011322655431756,1.0001336579703506,1.0001335605826673,1.0001336579703506,0.0009986075728249943
60354.986240989936,1.0010013221926028,1.0001335537013827,1.0001334563413657,1.0001335537013827,0.0008677684912201666
60354.98641868958,1.0001484585700635,1.000133449472099,1.0001333521397633,1.000133449472099,1.5009097964480134e-05
60354.986596389215,1.0002349000377324,1.0001333452825039,1.000133247977864,1.0001333452825039,0.00010155475522855006
60354.98677408885,1.000805663008778,1.000133241132593,1.0001331438556635,1.000133241132593,0.0006724218761851031
60354.986951788494,0.9987289291984537,1.0001331370223618,1.0001330397731578,1.0001331370223618,-0.0014042078239081546
60354.98712948813,0.9999571368380228,1.0001330329518194,1.0001329357303552,1.0001330329518194,-0.0001758961137966475
60354.98730718777,1.0003867088236784,1.0001329289209613,1.000132831727252,1.0001329289209613,0.0002537799027171328
60354.98748488741,1.000592641112328,1.000132824929783,1.000132727763843,1.000132824929783,0.00045981618254509193
60354.98766258705,0.999545324243575,1.000132720978289,1.0001326238401331,1.000132720978289,-0.0005873967347140852
60354.98784028669,1.0006294830837672,1.0001326170664835,1.0001325199561264,1.0001326170664835,0.0004968660172837147
60354.988017986325,1.0005212194618969,1.0001325131943626,1.0001324161118188,1.0001325131943626,0.00038870626753428894
60354.98819568597,0.9993281516055348,1.0001324093619213,1.000132312307206,1.0001324093619213,-0.0008042577563864839
60354.9883733856,0.9988189429256288,1.0001323055691729,1.0001322085423003,1.0001323055691729,-0.0013133626435440915
60354.98855108524,0.9999971578173926,1.0001322018161,1.0001321048170853,1.0001322018161,-0.00013504399870745143
60354.98872878488,1.0008070672262055,1.0001320981027118,1.0001320011315693,1.0001320981027118,0.0006749691234937405
60354.98890648452,0.9989736027630073,1.0001319944290117,1.0001318974857563,1.0001319944290117,-0.0011583916660043991
60354.98908418416,0.9996926189090903,1.0001318907949919,1.0001317938796384,1.0001318907949919,-0.00043927188590153765
60354.9892618838,0.9998229877636816,1.00013178720066,1.0001316903132231,1.00013178720066,-0.00030879943697847967
60354.989439583434,0.9994509003007738,1.000131683646013,1.0001315867865073,1.000131683646013,-0.0006807833452392442
60354.98961728307,0.9997353036697794,1.00013158013105,1.0001314832994903,1.00013158013105,-0.000396276461270606
60354.989794982714,1.0013620746339575,1.0001314766557672,1.0001313798521678,1.0001314766557672,0.001230597978190362
60354.98997268235,1.000613764848116,1.0001313732201726,1.000131276444549,1.0001313732201726,0.0004823916279432794
60354.99015038199,0.9993908586919702,1.0001312698242582,1.0001311730766242,1.0001312698242582,-0.0007404111322879547
60354.990328081636,0.9997750367573446,1.000131166468028,1.000131069748399,1.000131166468028,-0.0003561297106833283
60354.990505781265,1.0005728941002348,1.0001310631514904,1.000130966459881,1.0001310631514904,0.00044183094874439277
60354.99068348091,1.000021715265457,1.0001309598746286,1.0001308632110535,1.0001309598746286,-0.00010924460917172141
60354.99086118054,0.9993028171183445,1.0001308566374598,1.0001307600019333,1.0001308566374598,-0.0008280395191153644
60354.99103888018,0.999953184293703,1.0001307534399664,1.0001306568325037,1.0001307534399664,-0.00017756914626343434
60354.99121657982,1.0004056250830253,1.0001306502821572,1.0001305537027732,1.0001306502821572,0.000274974800868133
60354.99139427946,0.9997789691349745,1.000130547164037,1.0001304506127457,1.000130547164037,-0.00035157802906238267
60354.991571979095,0.9992744645956975,1.0001304440856005,1.0001303475624173,1.0001304440856005,-0.0008559794899030138
60354.99174967874,0.9993866660776899,1.0001303410468445,1.0001302445517835,1.0001303410468445,-0.0007436749691546174
60354.991927378374,0.9992834110731807,1.0001302380477766,1.0001301415808528,1.0001302380477766,-0.0008468269745958157
60354.99210507801,0.9991899057102632,1.000130135088393,1.0001300386496212,1.000130135088393,-0.0009402293781298754
60354.99228277765,0.9999967480093532,1.0001300321686895,1.0001299357580846,1.0001300321686895,-0.00013328415933622217
