t_bmjd,flux,model_sym,model_asym,ramp,res_sym
60458.86282821919,1.0002911502865444,1.000316907996352,1.0003178653927456,1.000316907996352,-2.5757709807727736e-05
60458.86300591762,1.0009951952105571,1.0003188148883908,1.0003197674699698,1.0003188148883908,0.0006763803221663256
60458.86318361604,1.0013234986254753,1.0003207049650529,1.0003216526704048,1.0003207049650529,0.0010027936604224408
60458.86336131446,1.0011070354055889,1.0003225783204346,1.0003235210891153,1.0003225783204346,0.0007844570851542887
60458.863539012884,0.9993913427746643,1.0003244350480625,1.000325372820586,1.0003244350480625,-0.0009330922733981062
60458.86371671131,1.000970657387334,1.000326275241047,1.000327207958878,1.000326275241047,0.000644382146287148
60458.86389440974,1.0004315721080972,1.0003280989918608,1.0003290265974054,1.0003280989918608,0.00010347311623637445
60458.86407210816,1.000647447125285,1.0003299063924929,1.0003308288290917,1.0003299063924929,0.00031754073279222084
60458.86424980658,0.9996167319553548,1.0003316975345995,1.0003326147465175,1.0003316975345995,-0.0007149655792446641
60458.864427505,1.0006398279465405,1.000333472509282,1.0003343844417005,1.000333472509282,0.00030635543725843206
60458.86460520343,1.0005647257357628,1.0003352314072353,1.000336138006245,1.0003352314072353,0.00022949432852747975
60458.86478290185,1.0005657423710037,1.000336974318465,1.0003378755310557,1.000336974318465,0.00022876805253879695
60458.86496060027,0.998941402465533,1.0003387013327185,1.0003395971067737,1.0003387013327185,-0.0013972988671855369
60458.86513829869,1.000392486844888,1.000340412539203,1.0003413028234895,1.000340412539203,5.207430568487936e-05
60458.86531599712,1.0000998562895898,1.000342108026727,1.0003429927708867,1.000342108026727,-0.00024225173713721126
60458.86549369554,1.0012247215376104,1.0003437878834245,1.0003446670379694,1.0003437878834245,0.0008809336541859558
60458.86567139396,1.0003670602890735,1.000345452197178,1.0003463257134788,1.000345452197178,2.1608091895553017e-05
60458.86584909239,0.9997450266693282,1.000347101055405,1.0003479688856853,1.000347101055405,-0.0006020743860768452
60458.86602679081,1.0002519321986567,1.0003487345448645,1.0003495966421927,1.0003487345448645,-9.68023462077916e-05
60458.86620448924,1.0004582334662844,1.000350352752128,1.0003512090704092,1.000350352752128,0.00010788071415634981
60458.86638218766,1.00037921236944,1.000351955763049,1.0003528062570177,1.000351955763049,2.7256606391024008e-05
60458.86655988608,1.0003914268549268,1.0003535436632283,1.0003543882884403,1.0003535436632283,3.7883191698506735e-05
60458.8667375845,1.001090042549338,1.000355116537752,1.0003559552505779,1.000355116537752,0.0007349260115860901
60458.86691528293,1.0006107135774114,1.0003566744713248,1.0003575072289403,1.0003566744713248,0.00025403910608656766
60458.86709298135,1.0004162721422525,1.0003582175480157,1.0003590443083976,1.0003582175480157,5.805459423680048e-05
60458.86727067977,1.000331677607133,1.0003597458516449,1.0003605665735609,1.0003597458516449,-2.806824451195844e-05
60458.867448378194,1.0003055015306674,1.000361259465529,1.0003620741085315,1.000361259465529,-5.575793486145564e-05
60458.867626076615,1.0007114834770303,1.000362758472549,1.0003635669969668,1.000362758472549,0.0003487250044813539
60458.86780377504,1.0004361206806853,1.0003642429552109,1.0003650453221433,1.0003642429552109,7.187772547445626e-05
60458.86798147347,1.0000836735855576,1.0003657129954673,1.000366509166777,1.0003657129954673,-0.00028203940990967347
60458.86815917189,1.001628032758359,1.0003671686748425,1.0003679586131478,1.0003671686748425,0.0012608640835165552
60458.86833687031,1.0004012630873222,1.0003686100745548,1.000369393743222,1.0003686100745548,3.2653012767447365e-05
60458.86851456874,0.9999605653476432,1.000370037275393,1.0003708146385306,1.000370037275393,-0.0004094719277497605
60458.86869226716,1.000393397844303,1.0003714503575487,1.0003722213800006,1.0003714503575487,2.194748675421465e-05
60458.86886996558,1.0002693152165487,1.0003728494009687,1.0003736140483053,1.0003728494009687,-0.00010353418441999551
60458.869047664004,1.0005988054171102,1.0003742344851216,1.0003749927236352,1.0003742344851216,0.00022457093198857692
60458.869225362425,1.000584058720326,1.0003756056890598,1.0003763574857565,1.0003756056890598,0.0002084530312662647
60458.86940306085,1.0002866593511262,1.000376963091477,1.000377708414071,1.000376963091477,-9.030374035079447e-05
60458.869580759274,1.0002586825106412,1.0003783067704881,1.0003790455873944,1.0003783067704881,-0.00011962425984690661
60458.869758457695,1.0008598288391826,1.0003796368039657,1.000380369084293,1.0003796368039657,0.00048019203521687537
60458.869936156116,0.9995761502022299,1.0003809532693175,1.0003816789828626,1.0003809532693175,-0.0008048030670876338
60458.870113854544,1.0012403837707382,1.0003822562436004,1.00038297536084,1.0003822562436004,0.0008581275271377642
60458.870291552965,1.0003679993241028,1.0003835458033066,1.0003842582953937,1.0003835458033066,-1.5546479203765173e-05
60458.870469251386,1.000782104219555,1.0003848220246874,1.0003855278634424,1.0003848220246874,0.00039728219486767635
60458.87064694981,1.0004669658900245,1.0003860849835415,1.000386784141447,1.0003860849835415,8.088090648294965e-05
60458.87082464823,1.0009528464075357,1.0003873347552714,1.0003880272054642,1.0003873347552714,0.0005655116522642611
60458.871002346656,0.9996781464419005,1.0003885714149325,1.0003892571311996,1.0003885714149325,-0.0007104249730320866
60458.871180045084,1.0017987095931487,1.0003897950370875,1.000390473993859,1.0003897950370875,0.0014089145560611804
60458.871357743505,1.0012716597807627,1.000391005695909,1.0003916778682513,1.000391005695909,0.0008806540848536049
60458.871535441926,0.999943483946677,1.0003922034652812,1.0003928688288914,1.0003922034652812,-0.00044871951860425696
60458.871713140354,0.9999309561103868,1.0003933884186986,1.0003940469498978,1.0003933884186986,-0.0004624323083117776
60458.871890838775,1.000333239736637,1.000394560629126,1.0003952123048545,1.000394560629126,-6.132089248911399e-05
60458.872068537195,0.9998602823861302,1.0003957201692906,1.0003963649671008,1.0003957201692906,-0.0005354377831603419
60458.872246235616,1.000177293862974,1.0003968671114905,1.0003975050095415,1.0003968671114905,-0.00021957324851640259
60458.87242393404,1.0007185738641222,1.0003980015276448,1.0003986325046959,1.0003980015276448,0.00032057233647742045
60458.872601632465,0.9994677966063984,1.0003991234893415,1.0003997475247466,1.0003991234893415,-0.0009313268829430621
60458.872779330886,0.9999052522815848,1.000400233067656,1.0004008501413586,1.000400233067656,-0.0004949807860712419
60458.87295702931,1.0009512103497942,1.0004013303334287,1.0004019404259548,1.0004013303334287,0.0005498800163654671
60458.87313472773,0.9997501700351226,1.0004024153570832,1.0004030184495363,1.0004024153570832,-0.0006522453219606206
60458.873312426156,1.001320160425697,1.0004034882087176,1.0004040842827724,1.0004034882087176,0.0009166722169793307
60458.87349012458,1.0007315937966434,1.0004045489579312,1.0004051379958296,1.0004045489579312,0.00032704483871226486
60458.873667823,0.99994647239235,1.0004055976740902,1.0004061796586339,1.0004055976740902,-0.0004591252817401914
60458.87384552142,1.0002772043373351,1.0004066344261537,1.000407209340699,1.0004066344261537,-0.00012943008881860507
60458.87402321984,1.0009286784396594,1.0004076592827196,1.000408227111172,1.0004076592827196,0.0005210191569398059
60458.87420091827,1.0010492877278614,1.0004086723120664,1.0004092330388759,1.0004086723120664,0.0006406154157949651
60458.87437861669,1.0012336486293487,1.0004096735819916,1.000410227192147,1.0004096735819916,0.000823975047357095
60458.87455631511,0.9997739044880082,1.0004106631600624,1.0004112096390845,1.0004106631600624,-0.0006367586720542606
60458.87473401353,1.0007560347715008,1.0004116411134496,1.0004121804473873,1.0004116411134496,0.0003443936580511675
60458.87491171196,1.0005673400793798,1.0004126075090107,1.0004131396844358,1.0004126075090107,0.00015473257036902055
60458.87508941038,1.0003885649731723,1.0004135624131363,1.000414087417137,1.0004135624131363,-2.499743996398074e-05
60458.8752671088,1.0001579819693038,1.0004145058919864,1.0004150237121636,1.0004145058919864,-0.0002565239226826055
60458.87544480722,1.0000564380666637,1.000415438011335,1.0004159486357957,1.000415438011335,-0.00035899994467136764
60458.87562250564,1.0002240989584734,1.000416358836611,1.0004168622539646,1.000416358836611,-0.0001922598781376461
60458.87580020407,1.000931696659248,1.0004172684329389,1.0004177646322903,1.0004172684329389,0.0005144282263092048
60458.87597790249,1.0012160180571132,1.000418166864989,1.0004186558359354,1.000418166864989,0.000797851192124277
60458.87615560091,1.000573206404915,1.0004190541972047,1.0004195359298291,1.0004190541972047,0.00015415220771042293
60458.87633329933,0.9999557627355478,1.0004199304936552,1.0004204049785226,1.0004199304936552,-0.0004641677581074255
60458.87651099776,1.0001363557427085,1.0004207958181086,1.00042126304626,1.0004207958181086,-0.000284440075400072
60458.87668869618,1.0009988848897513,1.0004216502338927,1.000422110196841,1.0004216502338927,0.0005772346558585717
60458.8768663946,1.000128875258753,1.0004224938041102,1.000422946493835,1.0004224938041102,-0.00029361854535725485
60458.877044093024,1.0008445895363063,1.0004233265914972,1.0004237720004396,1.0004233265914972,0.00042126294480904214
60458.877221791445,0.9999867603013145,1.0004241486584613,1.0004245867795205,1.0004241486584613,-0.00043738835714679514
60458.877399489866,0.9999606720738514,1.000424960067083,1.0004253908936096,1.000424960067083,-0.0004642879932315047
60458.877577188294,0.9995058453132648,1.00042576087915,1.0004261844049422,1.00042576087915,-0.0009199155658852209
60458.877754886715,1.000258857333334,1.0004265511560284,1.0004269673753283,1.0004265511560284,-0.0001676938226944369
60458.877932585136,1.0002722485678066,1.000427330958861,1.0004277398663481,1.000427330958861,-0.00015508239105432864
60458.878110283564,0.9998274083182744,1.000428100348468,1.0004285019392558,1.000428100348468,-0.0006006920301936391
60458.878287981985,0.9994669275181238,1.0004288593852584,1.0004292536548895,1.0004288593852584,-0.0009619318671345578
60458.878465680405,1.0011291076250783,1.0004296081294173,1.000429995073859,1.0004296081294173,0.0006994994956610601
60458.87864337883,1.0000073860909096,1.000430346640783,1.0004307262564234,1.000430346640783,-0.0004229605498733413
60458.87882107725,1.0001294848127777,1.0004310749788816,1.0004314472625235,1.0004310749788816,-0.0003015901661038711
60458.87899877567,1.0007458439715213,1.0004317932029263,1.0004321581517834,1.0004317932029263,0.0003140507685950311
60458.879176474096,0.9998852721151648,1.000432501371849,1.0004328589835423,1.000432501371849,-0.0005472292566841563
60458.87935417252,1.0006161179134514,1.0004331995441853,1.0004335498167396,1.0004331995441853,0.00018291836926609406
60458.87953187094,1.0010219885577716,1.000433887778253,1.000434230710089,1.000433887778253,0.0005881007795185411
60458.879709569366,1.0006433826134495,1.000434566132061,1.0004349017219942,1.000434566132061,0.0002088164813884852
60458.87988726779,1.0011538356802472,1.0004352346632313,1.000435562910468,1.0004352346632313,0.0007186010170159296
60458.88006496621,1.0002971934319167,1.000435893429169,1.0004362143332992,1.000435893429169,-0.00013869999725235616
60458.88024266463,1.0001747736037252,1.0004365424869486,1.0004368560479442,1.0004365424869486,-0.0002617688832233789
60458.88042036305,1.0002799208911575,1.000437181893346,1.000437488111556,1.000437181893346,-0.00015726100218849126
60458.88059806147,0.9998593600622645,1.00043781170484,1.0004381105809865,1.00043781170484,-0.0005784516425755282
60458.8807757599,1.0003390659909703,1.000438431977639,1.0004387235128118,1.000438431977639,-9.936598666859808e-05
60458.88095345832,1.000271485360713,1.00043904276758,1.0004393269632352,1.00043904276758,-0.0001675574068669139
60458.88113115674,1.0012645493650016,1.0004396441302836,1.0004399209882378,1.0004396441302836,0.0008249052347180097
60458.88130885517,0.9992086367188987,1.000440236121079,1.0004405056435046,1.000440236121079,-0.0012315994021802057
60458.88148655359,1.0003627983387764,1.0004408187949307,1.000441080984354,1.0004408187949307,-7.80204561543485e-05
60458.88166425201,1.0009041551821363,1.00044139220659,1.000441647065886,1.00044139220659,0.00046276297554626034
60458.88184195043,1.00052172537313,1.000441956410496,1.0004422039428842,1.000441956410496,7.976896263395261e-05
60458.882019648845,1.0010973174335664,1.0004425114607804,1.0004427516698218,1.0004425114607804,0.000654805972785999
60458.882197347266,0.9995670275026413,1.000443057411358,1.0004432903009512,1.000443057411358,-0.0008760299087168244
60458.882375045694,1.0009432851433653,1.0004435943158163,1.0004438198901928,1.0004435943158163,0.0004996908275489709
60458.882552744115,1.00029409559027,1.0004441222274185,1.0004443404911396,1.0004441222274185,-0.00015002663714858144
60458.882730442536,1.0009707502003908,1.0004446411992138,1.0004448521571674,1.0004446411992138,0.0005261090011769998
60458.882908140964,1.0010446633171213,1.0004451512839734,1.0004453549413688,1.0004451512839734,0.0005995120331478976
60458.883085839385,1.0003715641500237,1.0004456525341288,1.0004458488964951,1.0004456525341288,-7.408838410505325e-05
60458.883263537806,1.0005249685129738,1.0004461450019,1.0004463340750804,1.0004461450019,7.882351107380003e-05
60458.88344123623,1.0012414820426747,1.0004466287392115,1.000446810529361,1.0004466287392115,0.0007948533034631833
60458.88361893465,1.0010830926511405,1.0004471037977165,1.0004472783112972,1.0004471037977165,0.0006359888534239744
60458.88379663307,1.0001207126792417,1.000447570228797,1.000447737472576,1.000447570228797,-0.00032685754955519286
60458.8839743315,1.0007782393636897,1.0004480280835846,1.0004481880646288,1.0004480280835846,0.00033021128010513046
60458.88415202992,1.0008491417363472,1.000448477412887,1.0004486301385613,1.000448477412887,0.0004006643234601981
60458.88432972834,1.0007345487979322,1.000448918267302,1.0004490637452648,1.000448918267302,0.00028563053063024313
60458.88450742677,1.0012026454320488,1.0004493506971608,1.00044948893536,1.0004493506971608,0.0007532947348880548
60458.88468512519,1.0002579809501868,1.0004497747524776,1.0004499057591492,1.0004497747524776,-0.00019179380229084053
60458.88486282361,1.0006458518966093,1.000450190483059,1.0004503142667212,1.000450190483059,0.00019566141355031874
60458.88504052202,1.0002528104900807,1.0004505979384144,1.0004507145078663,1.0004505979384144,-0.0001977874483336528
