pl_name,spec_type,spec_id_a,spec_id_b,authors_a,authors_b,instrument_a,instrument_b,same_instrument,epoch_class,tested,n,n_interp,offset,offset_err,chi2,dof,p_value,chi2_red,slope,slope_err,p_slope,chi2_red_slope,shared_suspect,significant,pair_class
HAT-P-26 b,Transmission,565,962,A-thano et al. 2023,Ramos Rosado et al. 2025,ULTRASPEC,Space Telescope Imaging Spectrograph,False,unknown,True,3.0,0.0,-0.0235579676514574,0.0110025638013425,7.734514868433455,2.0,0.020915653392113,3.867257434216728,,,,,False,False,cross_paper
HAT-P-1 b,Transmission,22,209,Sing et al. 2016,Montalto et al. 2015,Space Telescope Imaging Spectrograph,DOLORES,False,unknown,True,5.0,0.0,-0.0404037318745173,0.0046012509930621,11.532574428427424,4.0,0.0211876948987307,2.8831436071068564,0.0891090517898323,0.0540090239405797,0.0319204301196152,2.936810368737456,False,False,cross_paper
WASP-52 b,Transmission,923,1702,Fournier-Tondreau et al. 2025,Alam et al. 2018,Near Infrared Imager and Slitless Spectrograph (NIRISS),Space Telescope Imaging Spectrograph,False,unknown,True,14.0,0.0,-0.0037921218622869,0.009590053912524,25.181714933990268,13.0,0.0218465195764617,1.9370549949223284,0.0821224616179654,0.0924260918842265,0.0179804357958954,2.0326872131671325,False,False,cross_paper
TOI-1685 b,Transmission,1026,1571,Luque et al. 2025,Fisher et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,24.0,1.0,0.0002804989364152,0.0009434966767706,38.60298865467499,23.0,0.021924266460237,1.6783908110728256,0.0007934963342288,0.0042027726105224,0.0158100221494047,1.7530610026714255,False,False,cross_paper
L 98-59 b,Transmission,880,1622,Damiano et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,-0.0021975272990608,0.0013015608180177,29.308116439780424,16.0,0.0219394050602655,1.8317572774862765,0.0121833587719398,0.0091344109274956,0.0247094439424443,1.8352752408626989,False,False,cross_paper
HAT-P-44 b,Transmission,1635,1642,Claringbold et al. 2026,Claringbold et al. 2026,ACAM,ACAM,True,unknown,True,20.0,0.0,0.0783444547411515,0.0075521567761922,33.32115532637546,19.0,0.0220678610936707,1.753745017177656,-0.0793651438622854,0.0810194170731506,0.0199154759394864,1.797865271395946,False,False,within_paper_other
WASP-79 b,Transmission,326,523,Sotzen et al. 2020,Rathcke et al. 2021,LDSS-3C,Space Telescope Imaging Spectrograph,False,unknown,True,7.0,0.0,0.0237049736425442,0.0090344891027703,14.595657416175762,6.0,0.0236458159891023,2.432609569362627,-0.3761384563924881,0.1139297827206923,0.5939895599921757,0.7391593936029018,False,False,cross_paper
L 98-59 b,Transmission,1622,1624,Zhou et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,25.0,0.0,0.0018129234450882,0.0011443686820284,39.5907456928196,24.0,0.0236530880778021,1.6496144038674834,-0.0106540998270939,0.0077743764431004,0.0273384376499066,1.6396833161065922,False,False,epoch_diff_pipeline
WASP-39 b,Transmission,172,836,JWST Transiting Exoplanet Community ERS Team 2022,Carter et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,29.0,0.0,0.0006715307484632,0.0027801424371106,44.65474822103939,28.0,0.023904942604541,1.5948124364656926,-0.0085481124188287,0.007548984897612,0.0239800595651216,1.6063898476857728,False,False,cross_paper
HD 15337 c,Transmission,1766,1768,Wallack et al. 2026,Wallack et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,106.0,106.0,-0.0029132984257189,0.0006038549923338,135.5323198830991,105.0,0.0240431285048042,1.290783998886658,-0.00317042275707,0.0010804403580477,0.0628768616875874,1.2204012781268996,False,False,epoch_same_pipeline
WASP-39 b,Transmission,173,303,Alderson et al. 2023,Ahrer et al. 2023,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Camera (NIRCam),False,unknown,True,84.0,7.0,-0.034050613055371,0.0019001224077942,110.07657858825918,83.0,0.0250514521920433,1.3262238384127611,0.0147167755129778,0.0056740557979177,0.0556797965872801,1.2603575601802663,False,False,cross_paper
WASP-39 b,Transmission,173,837,Alderson et al. 2023,Carter et al. 2024,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec),False,unknown,True,80.0,3.0,0.0003648590226364,0.0014095520624691,105.43251391221597,79.0,0.0251549649334259,1.3345887836989363,0.0060683036254981,0.0023216526805539,0.0575783099153496,1.2641107162227816,False,False,cross_paper
HAT-P-26 b,Transmission,396,566,Stevenson et al. 2016,A-thano et al. 2023,LDSS-3C,Wide Field Camera 3,False,unknown,True,8.0,0.0,0.0003380056081225,0.0038547626193706,15.912988866317413,7.0,0.0259233047681003,2.2732841237596304,0.0452057573524494,0.0686464737829485,0.0168389570269964,2.5798878669803504,False,False,cross_paper
TRAPPIST-1 e,Transmission,1031,1034,Espinoza et al. 2025,Espinoza et al. 2025,Near Infrared Spectrograph (NIRSpec) - PRISM,Near Infrared Spectrograph (NIRSpec) - PRISM,True,unknown,True,67.0,0.0,0.0077834266379702,0.0018667024691041,89.97629913623759,66.0,0.0265827627536569,1.3632772596399634,0.0083631657438241,0.0016513859388791,0.5002012291201463,0.9896745556352567,False,False,epoch_diff_pipeline
GJ 1214 b,Transmission,231,373,Bean et al. 2011,Wilson et al. 2014,MMIRS,OSIRIS,False,unknown,True,8.0,8.0,0.0002254030314494,0.0160623707116442,15.806032282906155,7.0,0.0269487772780833,2.2580046118437367,-0.9770308423742672,0.5820924459788366,0.0432151793535619,2.1647892272803024,False,False,cross_paper
WASP-19 b,Transmission,277,684,Mandell et al. 2013,Edwards et al. 2023,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,18.0,18.0,0.0241049569667634,0.0053852651000752,29.80877310850134,17.0,0.0277575903616497,1.7534572416765497,-0.0902086382219677,0.0381451153288374,0.0848894539627222,1.5135070922941063,False,False,cross_paper
55 Cnc e,Eclipse,852,858,Patel et al. 2024,Patel et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,independent,True,30.0,30.0,0.0089242109950523,0.0004843661662923,45.13934837657028,29.0,0.0285195571834754,1.5565292543644924,-0.0014993594244697,0.0017619627911616,0.0252637886439542,1.5862577097334245,False,False,epoch_diff_pipeline
WASP-96 b,Transmission,340,578,Nikolov et al. 2018,Radica et al. 2023,FORS2,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,23.0,0.0,0.1432183994896889,0.0050561284577526,36.22419765672807,22.0,0.0287277007612703,1.6465544389421851,0.0535861791104823,0.094856452655871,0.0224081335533852,1.7097649798293433,False,False,cross_paper
GJ 1132 b,Transmission,1082,1088,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395M,Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,62.0,2.0,0.0008354225609225,0.0010143830861111,83.61461506876593,61.0,0.0289253798685408,1.370731394569933,-0.0033998474836664,0.001745013890727,0.0445001362857331,1.3303109955914474,False,False,epoch_diff_pipeline
WASP-39 b,Transmission,170,449,Wakeford et al. 2018,Sing et al. 2016,Wide Field Camera 3,Space Telescope Imaging Spectrograph,False,unknown,True,3.0,1.0,-0.0346162997222157,0.0216127771155036,7.080048958712094,2.0,0.0290126168633261,3.540024479356047,,,,,False,False,cross_paper
LHS 1140 b,Transmission,763,1743,Cadieux et al. 2024,Edwards et al. 2021,Near Infrared Imager and Slitless Spectrograph (NIRISS),Wide Field Camera 3,False,unknown,True,25.0,0.0,-0.0021655380156233,0.0015431761400774,38.71906635359545,24.0,0.0292207151547037,1.6132944313998103,-0.0007249963804242,0.0103217573890522,0.0213216992777236,1.6832231629787369,False,False,cross_paper
GJ 341 b,Transmission,997,1002,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,53.0,0.0,-7.61735274332251e-05,0.0004291469896722,72.93633813833786,52.0,0.0292637466545573,1.402621887275728,-0.0016502436500406,0.0015210994743683,0.0292103080987705,1.4070456096275257,False,False,epoch_diff_pipeline
WASP-39 b,Transmission,76,833,JWST Transiting Exoplanet Community ERS Team 2022,Carter et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Camera (NIRCam),False,unknown,True,28.0,0.0,-0.0004680000465096,0.0020933766175223,42.41347434924502,27.0,0.0299524402059647,1.5708694203424085,-0.015864840929795,0.0075339660892413,0.0608313375889802,1.4607378480259252,False,False,cross_paper
GJ 1214 b,Transmission,231,375,Bean et al. 2011,Rackham et al. 2017,MMIRS,IMACS spectrograph,False,unknown,True,12.0,0.0,-0.0563892481560163,0.0063603364552324,21.31961085103343,11.0,0.0302070073217443,1.9381464410030391,0.2500808801225675,0.0899214968120579,0.192772184458257,1.3585080939570433,False,False,cross_paper
WASP-76 b,Transmission,722,723,von Essen et al. 2020,Fu et al. 2021,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,16.0,1.0,0.0298648635599243,0.0054944378496974,26.751554502981296,15.0,0.0308270108453826,1.7834369668654195,0.1480737408165117,0.0563161733447107,0.1353262144750028,1.417013154259768,False,False,cross_paper
WASP-39 b,Transmission,833,836,Carter et al. 2024,Carter et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Spectrograph (NIRSpec),False,unknown,True,4.0,0.0,0.0128477280987231,0.0055463572343024,8.838822823355267,3.0,0.0315123839748839,2.946274274451756,0.0438595671740471,0.1079534036309032,0.0130772824252558,4.33687872019258,False,False,within_paper_other
WASP-96 b,Transmission,578,984,Radica et al. 2023,Nikolov et al. 2022,Near Infrared Imager and Slitless Spectrograph (NIRISS),FORS2 Spectrograph,False,unknown,True,23.0,0.0,-0.0432976642616484,0.0052058949033043,35.75672961965418,22.0,0.0322390017448505,1.6253058918024628,-0.0610323274012576,0.0973941914251079,0.0257435520961607,1.6840017183596208,False,False,cross_paper
HR 8799 d,Direct Imaging,811,934,Wang et al. 2022,Greenbaum et al. 2018,CHARIS integral field spectrograph,Gemini Planet Imager (GPI),False,unknown,True,14.0,14.0,2.2590257961278933e-17,3.563905017050585e-18,23.850686950479865,13.0,0.0325316029718661,1.8346682269599897,5.486951212943233e-17,1.6234682903581666e-17,0.4119596901797546,1.0356528539855967,False,,cross_paper
WASP-18 b,Eclipse,216,259,Arcangeli et al. 2018,Coulombe et al. 2023,Wide Field Camera 3,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,14.0,0.0,0.003476563235541,0.0008834727198529,23.75346353972206,13.0,0.0334749982477686,1.827189503055543,0.0152942950744936,0.0068522852166649,0.0941904134534055,1.5643035951432276,False,False,cross_paper
GJ 1132 b,Transmission,558,1086,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,0.0004221451827273,0.0009884810790956,73.15994671697571,53.0,0.034642272557916,1.3803763531504851,0.0013111023470235,0.0017374734252562,0.0311211846585507,1.395971563470366,False,False,cross_paper
HD 189733 b,Transmission,38,262,Borsa et al. 2016,Barnes et al. 2016,HARPS Echelle Spectrograph,HARPS Echelle Spectrograph,True,unknown,True,5.0,0.0,-1.3654508615946044,0.0497943848583328,10.313552576561506,4.0,0.0354645037340441,2.5783881441403764,,,,,False,False,cross_paper
WASP-6 b,Transmission,713,1790,Jordán et al. 2013,Carter et al. 2020,IMACS spectrograph,Space Telescope Imaging Spectrograph,False,unknown,True,8.0,1.0,0.172364361390362,0.0120364182183054,15.01639003032508,7.0,0.0357898815859005,2.145198575760726,0.4160073596783135,0.1473965646446757,0.3161904944996396,1.1751047385455389,False,False,cross_paper
WASP-17 b,Transmission,576,913,Panek et al. 2023,Louie et al. 2025,Wide Field Camera 3,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,20.0,20.0,0.0516890364783847,0.0024778392140548,31.43025131712104,19.0,0.0361917035515849,1.6542237535326862,-0.0216427362522028,0.016025199820123,0.0414546612658233,1.6447934680972986,False,False,cross_paper
XO-1 b,Transmission,320,321,Deming et al. 2013,Crouzet et al. 2012,Wide Field Camera 3,Near Infrared Camera and Multi-Object Spectrometer,False,unknown,True,11.0,11.0,-0.0767255919023523,0.008058239419673,19.31995842581541,10.0,0.0363819583148576,1.931995842581541,0.0055931308432322,0.064930090031654,0.0226627688265746,2.1458375762096065,False,False,cross_paper
GJ 341 b,Transmission,997,1003,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,53.0,0.0,0.0001339926810837,0.0003576152452117,71.27658413015162,52.0,0.0391534675600006,1.370703540964454,-0.0028571250799559,0.0012685217385056,0.0746551447431252,1.298109992867631,False,False,derived
GJ 341 b,Transmission,997,998,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,54.0,54.0,0.0006986285953306,0.0004460148445992,72.24796619436113,53.0,0.0405195386436156,1.363169173478512,-0.0032286433100735,0.0015540004108313,0.0680926844499087,1.3063731777053684,False,False,epoch_diff_pipeline
L 98-59 c,Transmission,939,940,Scarsdale et al. 2024,Scarsdale et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,106.0,106.0,-0.0007427274281173,0.0005194011498743,131.4684147267863,105.0,0.0411589929096194,1.2520801402551076,0.0034231599702101,0.0009311946973035,0.1652365462228277,1.1341802102055836,False,False,epoch_same_pipeline
GJ 1132 b,Transmission,1083,1090,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395M,Near Infrared Spectrograph (NIRSpec) - G395M,True,unknown,True,64.0,0.0,-0.005467239259542,0.0010298097227897,83.73892349617458,63.0,0.0414075917555564,1.3291892618440408,-0.0011359828739894,0.0017628420929704,0.0367732259583669,1.343930108139824,False,False,epoch_diff_pipeline
TRAPPIST-1 e,Transmission,1031,1696,Espinoza et al. 2025,Zhang et al. 2018,Near Infrared Spectrograph (NIRSpec) - PRISM,Wide Field Camera 3,False,unknown,True,12.0,0.0,-0.0246458524904398,0.00528037208772,20.251556046913308,11.0,0.0420078099236913,1.841050549719392,0.1134835032983956,0.0343082215361156,0.5029343331977556,0.9310252750711576,False,False,cross_paper
WASP-39 b,Transmission,171,835,JWST Transiting Exoplanet Community ERS Team 2022,Carter et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,20.0,0.0,-0.0053480520062531,0.00224234091051,30.77158079095756,19.0,0.0427637181359307,1.6195568837346084,0.0165055880597801,0.011074309394212,0.0541614170155349,1.5861206063217967,False,False,cross_paper
WASP-76 b,Eclipse,405,726,Edwards et al. 2020,Fu et al. 2021,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,22.0,0.0,-0.0186960579306664,0.0014472625807568,33.21874643321288,21.0,0.043847128788625,1.5818450682482323,-0.0217049320999268,0.0114501688489419,0.0761543079755603,1.4812724856077886,False,False,cross_paper
WASP-76 b,Eclipse,653,726,Changeat et al. 2022,Fu et al. 2021,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,22.0,0.0,-0.0186960579306664,0.0014472625807568,33.21874643321288,21.0,0.043847128788625,1.5818450682482323,-0.0217056238261266,0.0114500848312291,0.0761592255367871,1.481258396909562,False,False,cross_paper
GJ 1132 b,Transmission,1085,1086,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,0.0024253691690775,0.0009793611971749,71.6106785328522,53.0,0.0451217198947078,1.3511448779783437,0.0006932610362338,0.0017242024598903,0.0380059583374869,1.3740194834523851,False,False,epoch_same_pipeline
HAT-P-18 b,Transmission,19,803,Fu et al. 2022,Fournier-Tondreau et al. 2024,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Imager and Slitless Spectrograph (NIRISS),True,unknown,True,1021.0,1021.0,0.0114864278256442,0.0010238384431306,1097.3723083073614,1020.0,0.0458759563596675,1.0758552042229033,0.0011014703330883,0.0026470684066078,0.0441478832631922,1.076741080652081,False,False,cross_paper
HD 189733 b,Eclipse,458,594,Swain et al. 2009,Changeat et al. 2022,Near Infrared Camera and Multi-Object Spectrometer (NICMOS),Wide Field Camera 3,False,unknown,True,3.0,3.0,0.0298532373140725,0.0050550871261994,5.988094693843426,2.0,0.0500843173459368,2.994047346921713,,,,,False,False,cross_paper
TOI-260 b,Transmission,1760,1764,Meech et al. 2026,Meech et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,104.0,104.0,-0.0014638484872486,0.0003613704768103,127.56922895043736,103.0,0.050752966299936,1.2385362034023044,0.00522183743884,0.0006573414307318,0.9986325349668412,0.632000944294296,False,False,derived
HD 97658 b,Transmission,1627,1628,Guo et al. 2020,Guo et al. 2020,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,10.0,10.0,0.0020489112393705,0.0021286885183771,16.838662218629835,9.0,0.0513032753577312,1.8709624687366484,0.0904036091723727,0.0248107189039144,0.8943344644301063,0.4452349619079973,False,False,within_paper_other
WASP-127 b,Transmission,406,980,Chen et al. 2018,Boehm et al. 2025,OSIRIS,Wide Field Camera 3,False,unknown,True,27.0,0.0,-0.0170135325186576,0.0055423126868488,38.70872137565909,26.0,0.051966763959027,1.488796975986888,-0.0275667694443335,0.0805455999245934,0.0404600681249984,1.5436634396530942,False,False,cross_paper
WASP-6 b,Transmission,713,1789,Jordán et al. 2013,Carter et al. 2020,IMACS spectrograph,Space Telescope Imaging Spectrograph,False,unknown,True,8.0,1.0,0.184267795131261,0.0121598295483297,13.89397368794512,7.0,0.0530995894297577,1.98485338399216,0.4011279996417271,0.1493807657166459,0.3511318586090776,1.1138812563448968,False,False,cross_paper
GJ 1132 b,Transmission,1080,1082,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,62.0,1.0,-0.0034522430067687,0.0010402531581142,79.72134203183175,61.0,0.0541140510749981,1.3069072464234714,0.0017355588505118,0.0017525123396709,0.0527381280500315,1.3123432681551097,False,False,epoch_same_pipeline
WASP-18 b,Eclipse,61,216,Coulombe et al. 2023,Arcangeli et al. 2018,Near Infrared Imager and Slitless Spectrograph (NIRISS),Wide Field Camera 3,False,unknown,True,14.0,0.0,-0.0044654214276998,0.0008518723788354,22.02432920678189,13.0,0.054985957628154,1.6941791697524526,-0.0182301115106017,0.0066688060198398,0.2668814676143904,1.2126286938443236,False,False,cross_paper
L 98-59 b,Transmission,874,880,Damiano et al. 2022,Damiano et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,18.0,0.0,0.0023643837470839,0.001401215665601,27.19743497388417,17.0,0.0552350697072462,1.5998491161108337,-0.0093654468156057,0.0092889632087659,0.0515354080828445,1.6363062217305675,False,False,epoch_diff_pipeline
GJ 1132 b,Transmission,1086,1091,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395M,Near Infrared Spectrograph (NIRSpec) - G395M,True,unknown,True,58.0,0.0,0.0001940315220277,0.001018121721092,74.7520480216442,57.0,0.0574095868874729,1.311439438976214,-0.0003602085817285,0.0017955725339725,0.04806796369307,1.3341393557699237,False,False,epoch_diff_pipeline
WASP-17 b,Transmission,254,255,Sing et al. 2016,Sedaghati et al. 2016,Space Telescope Imaging Spectrograph,FORS2,False,unknown,True,7.0,2.0,0.0617104457916365,0.0139448472513596,12.198571132837673,6.0,0.0576827341684317,2.0330951888062785,-0.0743767409129016,0.2934917210529864,0.0329925437743894,2.4268698634684256,False,False,cross_paper
WASP-39 b,Transmission,171,303,JWST Transiting Exoplanet Community ERS Team 2022,Ahrer et al. 2023,Near Infrared Spectrograph (NIRSpec),Near Infrared Camera (NIRCam),False,unknown,True,42.0,11.0,-0.0194497180574653,0.0025678792168851,56.107875534056674,41.0,0.0581673702914806,1.3684847691233335,-0.0006180624722561,0.0090962357532428,0.0468951907076469,1.4025814682789357,False,False,cross_paper
WASP-18 b,Eclipse,216,481,Arcangeli et al. 2018,Coulombe et al. 2023,Wide Field Camera 3,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,14.0,0.0,0.0048277857243722,0.0009508372460526,21.764124242934795,13.0,0.0591260006822778,1.6741634033026764,0.0137255080226675,0.0073574438072414,0.1073373437319281,1.523661191262854,False,False,cross_paper
TRAPPIST-1 e,Transmission,1032,1033,Espinoza et al. 2025,Espinoza et al. 2025,Near Infrared Spectrograph (NIRSpec) - PRISM,Near Infrared Spectrograph (NIRSpec) - PRISM,True,unknown,True,67.0,0.0,-0.0276196013099419,0.0018921297969668,84.78157278588343,66.0,0.0596153369829017,1.2845692846345973,0.0098960116994079,0.0017223886792952,0.8830463628248774,0.7964710582212722,False,False,epoch_diff_pipeline
GJ 341 b,Transmission,996,1001,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,53.0,0.0,0.0001692883674853,0.0005037403610989,68.56682659776905,52.0,0.0615154074206247,1.3185928191878664,-0.0081547313513981,0.0018515493562266,0.546658233678076,0.9641018427656988,False,False,epoch_diff_pipeline
HD 209458 b,Transmission,266,729,Evans et al. 2015,Xue et al. 2024,IRAC,Near Infrared Camera (NIRCam),False,unknown,True,4.0,4.0,-0.0107744637331064,0.006394775632189,7.31649490735542,3.0,0.0624657661114375,2.43883163578514,0.0339492434061065,0.0160315512092578,0.2426772607795175,1.416022863348051,False,False,cross_paper
TOI-776 c,Transmission,954,958,Teske et al. 2025,Teske et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,104.0,0.0,-0.0036128548120951,0.0004440933049086,125.80404828301047,103.0,0.0629597877679699,1.2213985270195191,0.0014837389308151,0.0008118665851516,0.0818444785174341,1.2006279859390936,False,False,epoch_diff_pipeline
55 Cnc e,Eclipse,856,860,Patel et al. 2024,Patel et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,independent,True,30.0,30.0,-0.0007455229255079,0.0005103832127585,41.255805468664576,29.0,0.0654023957035849,1.4226139816780887,-0.0008712778028145,0.001868773775896,0.0532715774978229,1.4656584054468562,False,False,epoch_diff_pipeline
WASP-39 b,Transmission,835,837,Carter et al. 2024,Carter et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,25.0,1.0,0.0189357886182711,0.0018211125111121,35.19884475421737,24.0,0.0655063327751898,1.4666185314257236,0.0058335405763768,0.0069101120521327,0.0584476354664458,1.4993984893265158,False,False,within_paper_other
WASP-6 b,Transmission,713,1788,Jordán et al. 2013,Carter et al. 2020,IMACS spectrograph,Space Telescope Imaging Spectrograph,False,unknown,True,8.0,1.0,0.2107983006220349,0.0122772708118127,13.225781943634004,7.0,0.0667946436839277,1.8893974205191435,0.3848545861909576,0.1502920554393816,0.3525906684214408,1.111423141353072,False,False,cross_paper
WASP-39 b,Transmission,834,871,Carter et al. 2024,Rustamkulov et al. 2023,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Spectrograph (NIRSpec) - PRISM,False,unknown,True,21.0,21.0,-0.0083261764266912,0.0023284348673874,30.048540733892988,20.0,0.0690709354911447,1.5024270366946495,-0.0240393556094644,0.0477954305998274,0.0544584982133781,1.5681878148451478,False,False,cross_paper
TRAPPIST-1 d,Transmission,1069,1070,Piaulet-Ghorayeb et al. 2025,Piaulet-Ghorayeb et al. 2025,Near Infrared Spectrograph (NIRSpec) - PRISM,Near Infrared Spectrograph (NIRSpec) - PRISM,True,unknown,True,24.0,0.0,0.0163200772712903,0.003106850133206,33.67296172676379,23.0,0.0700371362167683,1.4640418142071212,-8.876234407968208e-05,0.0024105226586691,0.0530307064663216,1.530527536525968,False,False,epoch_diff_pipeline
WASP-39 b,Transmission,449,871,Sing et al. 2016,Rustamkulov et al. 2023,Space Telescope Imaging Spectrograph,Near Infrared Spectrograph (NIRSpec) - PRISM,False,unknown,True,19.0,4.0,0.0143875283591762,0.0076141504186901,27.501957872843544,18.0,0.0700500046770287,1.527886548491308,-0.0637540188070239,0.0645071611317811,0.0654092323590734,1.5603042480825964,False,False,cross_paper
TOI-5205 b,Transmission,1602,1606,Cañas et al. 2026,Cañas et al. 2026,Near Infrared Spectrograph (NIRSpec) - PRISM,Near Infrared Spectrograph (NIRSpec) - PRISM,True,unknown,True,469.0,0.0,0.0234008835971248,0.0024796597143794,513.8536006436084,468.0,0.0702322459250204,1.0979777791530094,0.0006663977329584,0.0025925917319081,0.0662595145644733,1.1001874335924364,False,False,epoch_same_pipeline
WASP-39 b,Transmission,833,871,Carter et al. 2024,Rustamkulov et al. 2023,Near Infrared Camera (NIRCam),Near Infrared Spectrograph (NIRSpec) - PRISM,False,unknown,True,49.0,2.0,0.016613997666005,0.0016320519874844,63.12285727713372,48.0,0.0704603027173139,1.3150595266069525,0.0029712284461847,0.0037121924842706,0.0647402472774204,1.3294089704202692,False,False,cross_paper
WASP-107 b,Transmission,765,774,Sing et al. 2024,Welbanks et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Camera (NIRCam),False,unknown,True,72.0,0.0,-0.029604028207373,0.0022267580682933,88.78322685574516,71.0,0.0751917582726263,1.2504679838837345,0.0191541118414693,0.0075571499743019,0.1481708637058099,1.1765598715237209,False,False,cross_paper
WASP-39 b,Transmission,75,173,JWST Transiting Exoplanet Community ERS Team 2022,Alderson et al. 2023,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,88.0,4.0,0.0049355982808096,0.0015971741515407,106.15115639620186,87.0,0.079728714789349,1.2201282344391018,-0.0091216474087808,0.0028299033124529,0.2211636387639669,1.113505207033873,False,False,cross_paper
WASP-18 b,Eclipse,61,259,Coulombe et al. 2023,Coulombe et al. 2023,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Imager and Slitless Spectrograph (NIRISS),True,unknown,True,403.0,5.0,-0.0012004879431049,0.0006445090542302,442.38908784860376,402.0,0.0803610183145596,1.1004703677825964,-0.0024523525031858,0.0017770076311793,0.0846736807652374,1.098465238228293,False,False,within_paper_other
WASP-17 b,Transmission,537,912,Saba et al. 2022,Louie et al. 2025,Wide Field Camera 3,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,6.0,0.0,0.0264503630622096,0.005147648534545,9.767603943874436,5.0,0.0820943406551385,1.953520788774887,0.1428593117511435,0.1368790426497286,0.069662750102215,2.169578691481524,False,False,cross_paper
WASP-80 b,Transmission,188,892,Fukui et al. 2014,Wong et al. 2022,SIRIUS,Wide Field Camera 3,False,unknown,True,3.0,3.0,0.0444199581606572,0.023068426603496,4.997676626567267,2.0,0.0821804110853776,2.4988383132836334,,,,,False,False,cross_paper
WASP-39 b,Transmission,76,173,JWST Transiting Exoplanet Community ERS Team 2022,Alderson et al. 2023,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,219.0,219.0,0.018980182268666,0.0017709616260257,247.4650720290588,218.0,0.083222156547672,1.135160880867242,-0.0328611301345141,0.0031853214310956,0.999983712939976,0.6499375303053665,False,False,cross_paper
