wave,dwave,depth_pct,err_pct,planet,det
2.8809484378685015,0.038910773792665054,0.12218468209735933,0.0030689824790412477,TOI-776 c,nrs1
2.9198592116611666,0.038910773792665054,0.11990259165755024,0.003014827457535707,TOI-776 c,nrs1
2.9587699854538316,0.038910773792665054,0.1212381908820448,0.0028309356756889598,TOI-776 c,nrs1
2.9976807592464967,0.038910773792665054,0.1250601895172676,0.0028677601533865084,TOI-776 c,nrs1
3.0365915330391617,0.038910773792665054,0.12240550097052383,0.0028058669571619224,TOI-776 c,nrs1
3.075502306831827,0.038910773792665054,0.12368224349085244,0.002804109054332099,TOI-776 c,nrs1
3.114413080624492,0.038910773792665054,0.1206984257008159,0.0027474498039374525,TOI-776 c,nrs1
3.153323854417157,0.038910773792665054,0.1250362620818457,0.0027505437837440725,TOI-776 c,nrs1
3.192234628209822,0.038910773792665054,0.12084006097804467,0.0027272421634075036,TOI-776 c,nrs1
3.231145402002487,0.038910773792665054,0.12141416410003103,0.0029300799050420803,TOI-776 c,nrs1
3.270056175795152,0.038910773792665054,0.12893388652822635,0.00276173585584437,TOI-776 c,nrs1
3.308966949587817,0.038910773792665054,0.12623730541975187,0.0027119720656352546,TOI-776 c,nrs1
3.347877723380482,0.038910773792665054,0.12773272216463072,0.002704973028775225,TOI-776 c,nrs1
3.3867884971731472,0.03891077379266461,0.12548319175622602,0.002793802264662445,TOI-776 c,nrs1
3.425699270965812,0.038910773792665054,0.12449860444971872,0.002715804018415479,TOI-776 c,nrs1
3.464610044758477,0.038910773792665054,0.12366361079899635,0.0028384107190848563,TOI-776 c,nrs1
3.503520818551142,0.038910773792665054,0.12375932331780692,0.002780935665691764,TOI-776 c,nrs1
3.542431592343807,0.038910773792665054,0.12076670393565969,0.0027195667043946807,TOI-776 c,nrs1
3.581342366136472,0.038910773792665054,0.12132636463887403,0.002769998534998065,TOI-776 c,nrs1
3.620253139929137,0.038910773792665054,0.11970946857664533,0.0026905890409036066,TOI-776 c,nrs1
3.659163913721802,0.038910773792665054,0.12078960100188052,0.002774404020670539,TOI-776 c,nrs1
3.698074687514467,0.038910773792665054,0.12039335519379302,0.002742474664437201,TOI-776 c,nrs1
3.8488223746317436,0.05123482036443505,0.1193347057975358,0.0026693234323612557,TOI-776 c,nrs2
3.9000571949961786,0.051234820364435496,0.11356477061690295,0.0027709873442474777,TOI-776 c,nrs2
3.951292015360614,0.05123482036443505,0.11872668539988362,0.0028464341381840477,TOI-776 c,nrs2
4.00252683572505,0.051234820364435496,0.11428529884653926,0.002962465858029726,TOI-776 c,nrs2
4.053761656089485,0.05123482036443505,0.1187201775698421,0.0031454665005974983,TOI-776 c,nrs2
4.10499647645392,0.05123482036443505,0.12229317267201667,0.003395289826797524,TOI-776 c,nrs2
4.156231296818355,0.05123482036443594,0.11668510823180656,0.003384633279797079,TOI-776 c,nrs2
4.207466117182791,0.05123482036443505,0.11394541934348634,0.003595973932169581,TOI-776 c,nrs2
4.258700937547226,0.05123482036443505,0.11613059787008995,0.0037317269829342243,TOI-776 c,nrs2
4.309935757911661,0.05123482036443505,0.10829881831317945,0.0042859915869157125,TOI-776 c,nrs2
4.361170578276097,0.05123482036443594,0.11994852273993217,0.004446177323577396,TOI-776 c,nrs2
4.412405398640532,0.05123482036443505,0.10907360898262386,0.004718786832566202,TOI-776 c,nrs2
4.463640219004967,0.05123482036443505,0.11376204367481435,0.004753811679846348,TOI-776 c,nrs2
4.514875039369402,0.05123482036443505,0.12302774610081224,0.004948676384301782,TOI-776 c,nrs2
4.566109859733837,0.05123482036443505,0.11733752672826725,0.005180796716771945,TOI-776 c,nrs2
4.617344680098272,0.05123482036443594,0.12242487052770423,0.0051874467922990875,TOI-776 c,nrs2
4.668579500462708,0.05123482036443505,0.11291177702018595,0.0052191310516414855,TOI-776 c,nrs2
4.719814320827143,0.05123482036443505,0.11326998209435502,0.009191833802524769,TOI-776 c,nrs2
