wave_um,dwave_um,depth_ppm,err_ppm
2.8812474070691643,0.0389133877886487,637.6750873047937,19.762469371920716
2.9201607948578125,0.0389133877886487,626.5856697292683,18.46053249433745
2.9590741826464617,0.0389133877886487,658.140246661299,17.153355797205624
2.99798757043511,0.0389133877886482,637.2420863477898,16.172553493178913
3.0369009582237583,0.0389133877886487,661.4004307840926,16.287832682919888
3.0758143460124074,0.0389133877886487,616.9494655748699,15.480461119146103
3.114727733801056,0.0389133877886487,650.1398531522749,15.896986832251407
3.153641121589705,0.0389133877886487,658.3975897323305,15.489505137772595
3.192554509378353,0.0389133877886487,654.6741435773394,15.426786912233801
3.2314678971670023,0.0389133877886487,671.4385362773326,15.733466596401323
3.2703812849556506,0.0389133877886482,620.4430537666243,15.153849742543727
3.309294672744299,0.0389133877886487,640.3088555903521,15.572332264075037
3.348208060532948,0.0389133877886487,666.7774706763295,15.118813022835148
3.3871214483215963,0.0389133877886487,654.1179875662503,15.273530749143859
3.426034836110245,0.0389133877886487,633.9221942891643,15.379393728586168
3.464948223898894,0.0389133877886487,650.0359747537192,14.979712246180094
3.503861611687543,0.0389133877886487,644.1945722890565,15.17172433950796
3.5427749994761912,0.0389133877886482,650.4270558450767,15.320358099398618
3.5816883872648395,0.0389133877886487,640.6897202902203,15.437107906222527
3.6206017750534887,0.0389133877886487,647.615733372532,15.84076089774197
3.659515162842137,0.0389133877886487,645.627130675744,15.713963296161154
3.698428550630786,0.0389133877886487,636.6286825982461,16.504056367865484
3.84794589899903,0.0487571913469966,639.4483637706219,15.08412025867139
3.896703090346026,0.0487571913469966,609.3267691537284,15.848419776710738
3.9454602816930233,0.048757191346997,624.7159387100456,16.156659818828743
3.99421747304002,0.0487571913469961,627.2320287609509,17.075862584539383
4.042974664387017,0.048757191346997,702.3363809695853,17.441276510699858
4.091731855734014,0.048757191346997,633.9621829648213,17.843352879046126
4.14048904708101,0.0487571913469961,636.6837283938285,18.82976989385693
4.189246238428007,0.048757191346997,626.1126459445338,19.09736146531335
4.238003429775004,0.0487571913469961,599.1509795755505,19.75788913160018
4.286760621122,0.048757191346997,626.4697358016913,21.077149407951186
4.335517812468996,0.0487571913469961,646.9033268602259,22.387065426495912
4.384275003815993,0.048757191346997,665.8041967839746,23.938749879550176
4.433032195162991,0.048757191346997,620.115448510212,25.106525308578806
4.481789386509988,0.0487571913469961,727.945272350284,25.529386882265946
4.530546577856984,0.048757191346997,653.8096397819322,27.54679890406852
4.57930376920398,0.0487571913469961,619.1836215296598,29.338406225270273
4.628060960550977,0.048757191346997,616.86059618927,30.184775943416913
4.676818151897974,0.048757191346997,601.9443065731687,39.73242986837688
4.725575343244971,0.0487571913469961,629.9979607460666,47.05418327191607
